0.46	-3.38559	0.17059	-4.75809	0.23535	-6.03916	0.35093
0.48	-3.34889	0.16999	-4.71168	0.23313	-5.99011	0.35054
0.5	-3.31147	0.16947	-4.66817	0.23149	-5.94103	0.34906
0.52	-3.2711	0.16789	-4.62329	0.23074	-5.89054	0.34715
0.54	-3.23216	0.16798	-4.58078	0.2286	-5.84351	0.34576
0.56	-3.19225	0.16799	-4.53741	0.22814	-5.79984	0.33793
0.58	-3.15636	0.16333	-4.49446	0.22523	-5.75145	0.33498
0.6	-3.11734	0.16281	-4.45453	0.22376	-5.70583	0.33274
0.62	-3.07596	0.16219	-4.40963	0.22171	-5.655	0.33162
0.64	-3.03456	0.16116	-4.36623	0.22075	-5.60493	0.33448
0.66	-2.99454	0.16068	-4.32332	0.21996	-5.55722	0.33081
0.68	-2.95442	0.16017	-4.27722	0.21749	-5.50872	0.3284
0.7	-2.9111	0.15716	-4.23487	0.21505	-5.45786	0.32751
0.72	-2.86792	0.15694	-4.19231	0.21444	-5.4089	0.32725
0.74	-2.82207	0.15598	-4.14721	0.21257	-5.36007	0.32735
0.76	-2.7745	0.15548	-4.10336	0.21044	-5.31183	0.32547
0.78	-2.72792	0.15591	-4.05855	0.21005	-5.26217	0.32598
0.8	-2.67738	0.15502	-4.01652	0.20807	-5.21137	0.32522
0.82	-2.62793	0.1534	-3.96944	0.20658	-5.15994	0.32701
0.84	-2.57959	0.15151	-3.92521	0.20599	-5.10598	0.32855
0.86	-2.52694	0.15104	-3.87725	0.20503	-5.0569	0.32844
0.88	-2.46806	0.15444	-3.83129	0.20421	-5.00217	0.32895
0.9	-2.40673	0.15799	-3.77959	0.20168	-4.94892	0.33071
0.92	-2.34377	0.15931	-3.72791	0.20152	-4.89497	0.33302
0.94	-2.27782	0.15813	-3.67002	0.20716	-4.84693	0.33082
0.96	-2.20826	0.15985	-3.62094	0.20398	-4.78972	0.33291
0.98	-2.1412	0.15982	-3.56827	0.204	-4.73297	0.335
1	-2.06119	0.16482	-3.51387	0.20355	-4.67422	0.33877
0.98	-2.12253	0.1629	-3.56865	0.20278	-4.7215	0.32987
0.96	-2.18096	0.16074	-3.62543	0.20276	-4.77583	0.32725
0.94	-2.24463	0.1583	-3.67908	0.20276	-4.83094	0.32882
0.92	-2.30359	0.15691	-3.73687	0.2015	-4.8936	0.32409
0.9	-2.36755	0.15568	-3.79128	0.2016	-4.95117	0.3232
0.88	-2.42831	0.15428	-3.84675	0.20199	-5.01117	0.32055
0.86	-2.48817	0.15223	-3.90353	0.20205	-5.06585	0.32121
0.84	-2.54383	0.14952	-3.95537	0.20429	-5.12342	0.31955
0.82	-2.60014	0.1489	-4.00477	0.20478	-5.17904	0.31917
0.8	-2.65082	0.14908	-4.05312	0.20545	-5.23395	0.32016
0.78	-2.70472	0.14689	-4.10247	0.20705	-5.29133	0.31957
0.76	-2.7566	0.14625	-4.15048	0.20839	-5.35034	0.31568
0.74	-2.80586	0.14653	-4.19775	0.20972	-5.40554	0.31649
0.72	-2.85463	0.1467	-4.24301	0.21266	-5.45716	0.31886
0.7	-2.90158	0.14618	-4.29105	0.21181	-5.50971	0.31927
0.68	-2.94691	0.14601	-4.33963	0.21376	-5.56397	0.32053
0.66	-2.99317	0.14601	-4.38277	0.21491	-5.61791	0.32151
0.64	-3.03744	0.14662	-4.42886	0.21619	-5.67074	0.32509
0.62	-3.08007	0.14572	-4.47657	0.21761	-5.72488	0.32722
0.6	-3.12245	0.14683	-4.51946	0.21957	-5.77811	0.33011
